fecha,dia,mes,mes_nombre,dia_semana_2024,tipo_semana,consumo_kwh,coste_estimado_parcial_eur,potencia_media_diaria_kw,potencia_max_horaria_kw,reactiva_retrasada_kvarh,reactiva_adelantada_kvarh,CO2_tCO2,factor_potencia_retrasada,factor_potencia_adelantada,coste_unitario_parcial_eur_kwh,temperatura_media,temperatura_minima,temperatura_maxima,precipitacion,viento_medio,racha_viento,horas_sol,presion_maxima,presion_minima,num_estaciones,estacion,tipo_temperatura
2024-02-13,13,2,Febrero,Tuesday,Weekday,5060.72,186.57672369,210.86333333333334,424.65,1651.8899999999999,140.07000000000002,2.27,87.63020833333333,97.6371875,0.0368676243083988,13.595418098510882,8.193699885452464,18.99839633447881,0.2495327102803738,2.099441340782123,7.7752447552447554,6.760689655172413,966.4495495495496,961.2585585585584,887,Invierno,Normal
2024-02-14,14,2,Febrero,Wednesday,Weekday,663.1800000000001,11.513312809999999,27.632500000000004,155.42000000000002,344.98,1009.9,0.15000000000000002,87.50760416666667,56.17645833333333,0.01736076602129135,14.344764096662832,8.882758620689655,19.806896551724137,0.0840140023337222,2.3720670391061454,8.42805049088359,4.997202797202798,966.7968325791855,961.3823529411764,889,Invierno,Normal
2024-02-15,15,2,Febrero,Thursday,Weekday,334.54,9.63118943,13.939166666666667,15.76,205.17,936.54,0.0,81.78333333333333,56.02822916666667,0.028789350839959343,13.960023041474653,9.338018433179723,18.579171461449945,5.584,3.141980474198048,12.25532212885154,2.804794520547945,965.121198156682,957.884792626728,887,Invierno,Normal
2024-02-16,16,2,Febrero,Friday,Weekday,331.64,9.64843917,13.818333333333333,15.11,154.81,955.8100000000001,0.0,85.49593750000001,56.287187499999995,0.0290931105113979,11.500114547537228,7.644788087056128,15.355211912943872,0.7181498829039812,2.708100558659218,9.383053221288517,5.089655172413793,969.6067567567568,961.5666666666666,887,Invierno,Normal
2024-02-17,17,2,Febrero,Saturday,Weekend,339.23,1.1330281999999996,14.134583333333333,16.45,177.95000000000002,918.8,0.0,83.5846875,57.05854166666666,0.003339999999999999,11.644954128440366,5.859059633027523,17.430963302752293,0.0167832167832167,2.4195530726256984,8.536974789915966,8.775172413793104,974.7286995515695,969.10134529148,888,Invierno,Normal
2024-02-18,18,2,Febrero,Sunday,Weekend,338.39,1.1302226,14.099583333333333,16.16,179.66,911.92,0.0,83.3196875,57.2459375,0.00334,12.19954180985109,5.79438717067583,18.604123711340204,0.3648837209302326,2.067966573816156,7.317991631799163,8.115172413793104,977.2717488789236,974.4058295964126,890,Invierno,Normal
2024-02-19,19,2,Febrero,Monday,Weekday,4275.49,165.95298108,178.14541666666665,336.97,1839.46,102.04,1.94,80.97520833333333,97.12645833333333,0.03881496181256418,12.993012600229097,7.376403207331043,18.61489117983963,0.025813953488372,2.3997214484679668,8.292597765363128,7.882876712328768,976.268918918919,972.7193693693696,890,Invierno,Normal
2024-02-20,20,2,Febrero,Tuesday,Weekday,5853.61,216.10115649,243.90041666666664,443.15,2127.05,109.47,2.6,88.21145833333333,97.284375,0.03691758700870061,12.592750287686997,5.744764096662831,19.443958573072496,0.0022196261682242,2.1634078212290504,7.709295774647888,8.878620689655174,973.9871559633028,969.3844036697247,889,Invierno,Normal
2024-02-21,21,2,Febrero,Wednesday,Weekday,5455.38,198.44098785,227.3075,464.04,2094.63,110.8,2.39,87.62510416666667,97.59979166666666,0.03637528235429979,11.8696,5.746628571428571,17.99177142857143,0.2360788863109048,2.1346796657381617,7.913389121338912,5.131724137931035,970.5609865470852,963.7273542600898,890,Invierno,Normal
2024-02-22,22,2,Febrero,Thursday,Weekday,6161.2,233.46731111999998,256.71666666666664,461.99,2691.23,92.01,2.75,86.74354166666666,97.71177083333333,0.0378931557358956,12.416036655211911,7.256242840778923,17.576430205949656,4.119836639439907,4.452924791086351,15.370711297071129,4.480714285714285,964.337556561086,953.28778280543,888,Invierno,Normal
2024-02-23,23,2,Febrero,Friday,Weekday,4637.49,174.55055517,193.22875,441.93,2233.81,121.11999999999999,2.07,83.67114583333334,97.68416666666667,0.037639014891676315,8.800687285223368,5.094501718213058,12.507560137457045,3.3390442890442893,4.599442896935933,15.031983240223465,5.820138888888889,956.6234234234234,952.7504504504504,889,Invierno,Frío
2024-02-24,24,2,Febrero,Saturday,Weekend,4856.52,16.2207768,202.35500000000002,334.66,1198.34,134.0,2.16,91.105,96.75677083333333,0.0033399999999999997,8.287643020594965,4.62254004576659,11.955263157894736,4.083507549361208,4.262674094707521,13.53133704735376,5.2091549295774655,960.0062780269058,953.1600896860988,891,Invierno,Frío
2024-02-25,25,2,Febrero,Sunday,Weekend,620.22,2.0715348,25.8425,166.75,323.6,914.86,0.11,86.94760416666666,59.4025,0.0033399999999999997,10.331494252873563,6.28632183908046,14.381859931113665,7.941841491841492,5.211388888888889,15.599165507649513,2.0875000000000004,958.9170403587444,949.4165919282513,889,Invierno,Normal
2024-02-26,26,2,Febrero,Monday,Weekday,2933.93,118.73969423999999,122.24708333333332,307.03,1001.4399999999999,283.08,1.28,87.81395833333333,93.06802083333334,0.040471209006349845,9.253410404624278,5.847398843930636,12.651847575057737,8.416333725029377,4.683848314606742,15.29703808180536,3.888652482269504,955.7532110091744,947.8119266055046,888,Invierno,Normal
2024-02-27,27,2,Febrero,Tuesday,Weekday,3231.05,131.28256634,134.62708333333333,384.8,1381.55,227.5,1.33,85.93875000000001,93.88447916666667,0.040631548982528895,8.427898966704937,4.706314580941447,12.146674311926605,2.62021151586369,4.89916083916084,15.055307262569832,5.932394366197183,962.9716216216216,955.0468468468468,886,Invierno,Frío
2024-02-28,28,2,Febrero,Wednesday,Weekday,4318.83,172.31919589999998,179.95125,453.92,1913.31,217.01999999999998,1.8800000000000001,83.36114583333334,94.29364583333334,0.03989950887161569,9.304252873563218,4.429885057471265,14.174137931034483,0.8899532710280373,3.78941504178273,12.322937062937063,7.120833333333334,965.1684684684684,961.6022624434388,889,Invierno,Normal
2024-02-29,29,2,Febrero,Thursday,Weekday,1674.44,65.17403399,69.76833333333333,273.92,506.39,607.64,0.6799999999999999,84.14572916666667,82.8015625,0.038922884062731415,9.719862227324914,4.135591274397244,15.30390355912744,3.3399532710280373,3.7539748953974894,14.524755244755246,6.954166666666667,963.412669683258,957.2,887,Invierno,Normal
2024-03-01,1,3,Marzo,Friday,Weekday,2697.1,73.06055445999999,112.37916666666666,333.9,614.92,337.25,1.18,88.5803125,94.70937500000001,0.02708855973452968,8.849368541905855,3.960275545350172,13.740068886337545,3.45990675990676,3.924686192468619,13.147832167832169,6.389655172413793,961.5420814479636,954.5447963800904,888,Primavera,Frío
2024-03-02,2,3,Marzo,Saturday,Weekend,1556.66,5.1992443999999995,64.86083333333333,276.04,390.36,600.47,0.64,87.11989583333333,79.10802083333333,0.0033399999999999997,8.193793103448277,4.117356321839081,12.269195402298852,9.32421052631579,4.758881118881119,16.622535211267607,3.167832167832168,957.4742081447964,946.9515837104072,890,Primavera,Frío
2024-03-03,3,3,Marzo,Sunday,Weekend,320.03,1.0689001999999999,13.334583333333333,15.63,176.70000000000002,931.61,0.0,82.78395833333333,56.18979166666667,0.0033399999999999997,7.50264064293915,3.623995407577497,11.381745120551091,2.272928821470245,4.398881118881119,13.964145658263304,5.804195804195804,960.6846153846152,950.6642533936651,887,Primavera,Frío
2024-03-04,4,3,Marzo,Monday,Weekday,3701.6,99.43789584,154.23333333333332,367.17,1516.18,226.32,1.59,82.0209375,94.07916666666667,0.026863490339312728,9.63567318757192,5.00253164556962,14.268814729574224,1.5042056074766357,3.617409470752089,11.967927170868348,4.1482758620689655,963.2923766816144,958.145739910314,891,Primavera,Normal
2024-03-05,5,3,Marzo,Tuesday,Weekday,3742.52,98.54754021,155.93833333333333,446.62,1651.17,177.56,1.6199999999999999,84.48635416666666,96.03697916666665,0.026331867354082276,9.54771167048055,4.22700228832952,14.870480549199083,0.0736596736596736,2.451949860724234,9.04036312849162,8.822916666666666,966.9094170403588,962.7071748878924,890,Primavera,Normal
2024-03-06,6,3,Marzo,Wednesday,Weekday,3497.73,85.28528354,145.73875,399.34,1360.98,507.71,1.51,85.73166666666667,84.32177083333333,0.02438303801036672,9.555160550458716,2.9105504587155964,16.197477064220184,0.1153846153846153,2.16991643454039,8.033286908077994,9.103472222222225,967.1257918552036,959.8909502262444,891,Primavera,Normal
2024-03-07,7,3,Marzo,Thursday,Weekday,3358.79,90.19320859,139.94958333333332,433.12,1384.77,233.7,1.48,87.57916666666667,93.63583333333334,0.026852887078382393,9.874799541809852,5.158991981672394,14.593012600229097,7.760987074030552,4.0238161559888574,13.707402234636872,4.843055555555555,960.2383561643836,951.1123287671234,889,Primavera,Normal
2024-03-08,8,3,Marzo,Friday,Weekday,2264.27,54.94686229,94.34458333333333,266.36,845.87,540.7,0.89,88.89135416666666,82.88145833333333,0.02426692147579573,8.926720183486239,5.307798165137614,12.547422680412373,10.854009433962265,4.405997210599721,15.150700280112046,4.895862068965517,953.5187214611872,946.366210045662,888,Primavera,Frío
2024-03-09,9,3,Marzo,Saturday,Weekend,941.41,3.1443094,39.22541666666667,143.57,146.58,892.85,0.25,88.49374999999999,74.30229166666668,0.00334,8.30517836593786,5.252183908045977,11.347986191024166,8.994805194805195,4.156582633053222,14.779746835443037,2.91,946.9851162790698,941.4079069767442,887,Primavera,Frío
2024-03-10,10,3,Marzo,Sunday,Weekend,1829.81,6.1115654,76.24208333333333,130.97,324.36,184.82,0.62,87.01395833333333,99.25937499999999,0.00334,9.485074626865671,5.546957520091848,13.423995407577497,3.065217391304348,4.41570827489481,13.842215988779804,5.097202797202797,958.1628440366972,944.5825688073396,888,Primavera,Normal
2024-03-11,11,3,Marzo,Monday,Weekday,3389.2400000000002,87.48752377,141.21833333333333,346.94,1145.46,137.92000000000002,1.45,82.50229166666666,96.37270833333334,0.025813316191830613,10.09677047289504,5.711175115207373,14.483621683967703,0.897055359246172,3.4123595505617974,11.323455056179776,6.931724137931035,966.85,957.2442396313364,885,Primavera,Normal
2024-03-12,12,3,Marzo,Tuesday,Weekday,3477.88,92.69171812,144.91166666666666,390.89,1714.9099999999999,229.07,1.52,79.155,93.1659375,0.02665178733021266,10.933870967741935,4.486981566820276,17.37983870967742,0.0491822429906542,2.066900420757363,7.685553997194951,9.650344827586206,967.8812785388128,963.9926940639268,888,Primavera,Normal
2024-03-13,13,3,Marzo,Wednesday,Weekday,2778.75,69.92355548,115.78125,367.71,1349.9299999999998,463.46,1.16,79.638125,84.03791666666667,0.025163672687359424,12.40957324106113,5.233794694348328,19.5843137254902,0.1019883040935672,2.174229691876751,7.662816901408451,9.863194444444444,964.9890410958905,960.383105022831,886,Primavera,Normal
2024-03-14,14,3,Marzo,Thursday,Weekday,4388.0,119.94416655,182.83333333333334,444.35,2260.65,222.03,1.91,76.30197916666667,93.13906250000001,0.027334586725159527,12.90126728110599,6.952995391705069,18.85184331797235,0.5274532710280374,2.4990196078431373,8.797482517482518,7.566206896551724,965.2470319634704,961.5538812785388,887,Primavera,Normal
2024-03-15,15,3,Marzo,Friday,Weekday,4221.04,115.36376793999999,175.87666666666667,403.38,1888.0,240.7,1.83,80.12958333333334,93.29895833333335,0.027330650252070578,14.086306098964329,8.495512082853855,19.6819332566168,0.1771028037383177,2.209803921568628,7.778511235955056,7.740277777777777,968.9954751131222,964.2900452488688,889,Primavera,Normal
2024-03-16,16,3,Marzo,Saturday,Weekend,2009.56,6.7119304,83.73166666666667,340.24,494.97,679.65,0.82,86.08458333333334,78.704375,0.00334,14.814137931034482,8.335747126436782,21.29436781609196,0.3842473745624271,2.006853146853147,7.535764375876578,7.615384615384615,969.8745454545456,966.8845454545454,889,Primavera,Normal
2024-03-17,17,3,Marzo,Sunday,Weekend,306.75,1.024545,12.78125,14.0,142.63,916.36,0.0,85.78947916666668,55.53125,0.00334,16.284827586206895,10.129425287356325,22.438275862068966,0.1292540792540792,2.012709497206704,7.582137834036567,7.584615384615384,968.045,964.3622727272729,888,Primavera,Normal
2024-03-18,18,3,Marzo,Monday,Weekday,3147.16,85.67635505,131.13166666666666,417.45,1457.76,260.83,1.3699999999999999,81.38208333333334,92.79302083333333,0.027223387133161327,16.127931034482756,9.800229885057473,22.46103448275862,0.2659276546091015,2.0095104895104896,7.367605633802817,7.619580419580419,965.459090909091,961.7113636363636,887,Primavera,Normal
2024-03-19,19,3,Marzo,Tuesday,Weekday,2852.02,75.9450525,118.83416666666666,284.62,1226.41,253.60000000000002,1.29,81.8015625,92.77083333333333,0.026628513299345728,16.2560553633218,10.150173010380623,22.35882352941176,0.1030624263839811,2.148246844319776,7.932630098452884,7.681818181818182,962.7463302752294,959.2816513761468,884,Primavera,Normal
